# ['M2', 'S2', 'N2', 'K2', 'K1', 'O1', 'P1', 'M4']
4.131876298000562997e-01,1.570796326803474585e+00,4.776550482697150102e+00,7.437843903020837644e-01,5.089341762583337037e+00,1.656120382662240154e+00,-3.636341650888958554e+00,8.263752596001125994e-01
9.190564738160986735e-01,2.094395102536736886e+00,5.272918195249324924e+00,1.268823766715897250e+00,5.351861478727073518e+00,1.899467852209031804e+00,-3.375259046006581443e+00,1.838112947632197347e+00
1.424925317657903534e+00,2.617993878037168543e+00,5.769285907633314281e+00,1.793863143206440469e+00,5.614381194884218829e+00,2.142815321533326767e+00,-3.114176441240365634e+00,2.849850635315807068e+00
1.930794161534683084e+00,3.141592653537600199e+00,6.265653620046212069e+00,2.318902520007297241e+00,5.876900911171563990e+00,2.386162790727544447e+00,-2.853093836474275946e+00,3.861588323069366169e+00
2.436663005695773876e+00,3.665191429270862500e+00,4.788360255658687947e-01,2.843941897351539794e+00,6.139420627705646005e+00,2.629510259924490612e+00,-2.592011231592024956e+00,4.873326011391547752e+00
2.942531849561385471e+00,4.188790204654878835e+00,9.752037379736506750e-01,3.368981274655300950e+00,1.187550370149468293e-01,2.872857728836310187e+00,-2.330928626883761901e+00,5.885063699122770942e+00
3.448400693811976225e+00,4.712388980388141135e+00,1.471571450760357891e+00,3.894020652619346379e+00,3.812747538090208721e-01,3.116205197793071591e+00,-2.069846022001384789e+00,6.136160804443662187e-01
3.954269538109471682e+00,5.235987756121403436e+00,1.967939163593985796e+00,4.419060030893408708e+00,6.437944707331491045e-01,3.359552666631847373e+00,-1.808763417119006789e+00,1.625353769039357132e+00
4.460138382120121037e+00,5.759586531505419771e+00,2.464306876148835812e+00,4.944099409127460376e+00,9.063141876123168572e-01,3.602900135193898734e+00,-1.547680812410871631e+00,2.637091457060655841e+00
4.966007226511685246e+00,5.909583933316753246e-11,2.960674589076518259e+00,5.469138788021759012e+00,1.168833904796657386e+00,3.846247603796848935e+00,-1.286598207528620641e+00,3.648829145843784261e+00
5.471876070833477712e+00,5.235987756759428180e-01,3.457042301934428963e+00,5.994178167109357247e+00,1.431353622052696117e+00,4.089595072223499272e+00,-1.025515602704451190e+00,4.660566834487369192e+00
5.977744915101251166e+00,1.047197551176374475e+00,3.953410014746399526e+00,2.360322392101572575e-01,1.693873339380174592e+00,4.332942540489852945e+00,-7.644329979381074835e-01,5.672304523022916101e+00
2.004284523331953949e-01,1.570796326793221453e+00,4.449777727692016072e+00,7.610716189176756075e-01,1.956393056896267524e+00,4.576290008676522802e+00,-5.033503931139371446e-01,4.008569046663907898e-01
7.062972968035658994e-01,2.094395102410068432e+00,4.946145440702551355e+00,1.286110998934873351e+00,2.218912774542252109e+00,4.819637476757309358e+00,-2.422677882896397961e-01,1.412594593607131799e+00
1.212166141204164660e+00,2.617993877910500089e+00,5.442513153643300683e+00,1.811150379145328060e+00,2.481432492259912692e+00,5.062984944661820919e+00,1.881481647657601286e-02,2.424332282408329320e+00
1.718034985880933618e+00,3.141592653643762389e+00,5.938880866858227137e+00,2.336189759899035323e+00,2.743952210224252397e+00,5.306332412561001632e+00,2.798974213589531246e-01,3.436069971761867237e+00
2.223903830483866528e+00,3.665191429260609368e+00,1.520632728176742887e-01,2.861229140845974683e+00,3.006471928260257442e+00,5.549679880279851929e+00,5.409800261832504731e-01,4.447807660967733057e+00
2.729772675029213502e+00,4.188790204761041025e+00,6.484309859052004299e-01,3.386268521986131930e+00,3.268991646367922499e+00,5.793027347834639684e+00,8.020626309494680584e-01,5.459545350058427005e+00
3.235641519842602065e+00,4.712388980494303325e+00,1.144798699254714336e+00,3.911307903669506203e+00,3.531511364722248913e+00,6.036374815375989300e+00,1.063145235831845170e+00,1.880977325056178984e-01
3.741510364474120109e+00,5.235987755994734982e+00,1.641166412424365006e+00,4.436347285429917520e+00,3.794031083090144918e+00,6.279722282687076884e+00,1.324227840597806960e+00,1.199835421768653987e+00
4.247379209160150992e+00,5.759586531495166639e+00,2.137534125652575057e+00,4.961386667499667169e+00,4.056550801587764710e+00,2.398844427085506936e-01,1.585310445364023657e+00,2.211573111140715753e+00
4.753248054114216359e+00,4.884270765614928678e-11,2.633901839142760437e+00,5.486426050112605424e+00,4.319070520332032537e+00,4.832319098961876946e-01,-4.436792256933185463e+00,3.223310801048846486e+00
5.259116899002563628e+00,5.235987756656896863e-01,3.130269552569243885e+00,6.011465432918694063e+00,4.581590239147930177e+00,7.265793769116664080e-01,-4.175709652108888115e+00,4.235048490825541023e+00
5.764985743824940556e+00,1.047197551166121343e+00,3.626637265931751841e+00,2.533195087380910593e-01,4.844109958035328845e+00,9.699268437548624888e-01,-3.914627047342544408e+00,5.246786180470294880e+00
6.270854588811381802e+00,1.570796326782968322e+00,4.123004979458361419e+00,7.783588921640554048e-01,5.106629677111274468e+00,1.213274310538769107e+00,-3.653544442518374957e+00,6.258523870443177373e+00
4.935381267693443874e-01,2.094395102516230622e+00,4.619372693129999874e+00,1.303398276016229929e+00,5.369149396375380690e+00,1.456621777250819427e+00,-3.392461837635996957e+00,9.870762535386887748e-01
9.994069717366969030e-01,2.617993878016662279e+00,5.115740406639520899e+00,1.828437659944842864e+00,5.631669115652763402e+00,1.699969243744591907e+00,-3.131379232869781148e+00,1.998813943473393806e+00
1.505275816743058215e+00,3.141592653517093936e+00,5.612108120184011284e+00,2.353477044183476252e+00,5.894188835060212739e+00,1.943316710112505064e+00,-2.870296628103691461e+00,3.010551633486116430e+00
2.011144662025323271e+00,3.665191429250356236e+00,6.108475834002398130e+00,2.878516428964953633e+00,6.156708554714141357e+00,2.186664176475041188e+00,-2.609214023221314349e+00,4.022289324050646542e+00
2.517013507129510330e+00,4.188790204750787893e+00,3.216582404671299855e-01,3.403555813823084364e+00,1.360429672018685920e-01,2.430011642611322742e+00,-2.348131418455224662e+00,5.034027014259020660e+00
3.022882352396992545e+00,4.712388980367634872e+00,8.180259542747840840e-01,3.928595199107359548e+00,3.985626870573151237e-01,2.673359108687968444e+00,-2.087048813630927313e+00,6.045764704793985089e+00
